year,sex,age_group_5yr,income_level,region_code,region_name,district_code,person_years,patient_count,inpatient_episodes,death_within_28days
2024,1,20,0,11,서울특별시,1,4863.29,4865,0,0
2024,1,20,0,26,부산광역시,1,2514.5,2516,0,0
2024,1,20,0,26,부산광역시,3,83.0,83,0,0
2024,1,20,0,27,대구광역시,1,1796.0,1796,0,0
2024,1,20,0,27,대구광역시,3,134.0,134,0,0
2024,1,20,0,28,인천광역시,1,1767.16,1768,0,0
2024,1,20,0,28,인천광역시,3,37.0,37,0,0
2024,1,20,0,29,광주광역시,1,1626.26,1627,1,0
2024,1,20,0,30,대전광역시,1,1157.0,1157,0,0
2024,1,20,0,31,울산광역시,1,258.0,258,0,0
2024,1,20,0,31,울산광역시,3,83.18,84,0,0
2024,1,20,0,36,세종특별자치시,1,85.0,85,0,0
2024,1,20,0,41,경기도,1,2012.11,2015,0,0
2024,1,20,0,41,경기도,2,2311.65,2315,0,0
2024,1,20,0,41,경기도,3,93.0,93,0,0
2024,1,20,0,43,충청북도,1,359.0,359,0,0
2024,1,20,0,43,충청북도,2,223.0,223,0,0
2024,1,20,0,43,충청북도,3,186.26,187,0,0
2024,1,20,0,44,충청남도,1,308.32,309,0,0
2024,1,20,0,44,충청남도,2,428.0,428,0,0
2024,1,20,0,44,충청남도,3,187.0,187,0,0
2024,1,20,0,46,전라남도,2,618.0,618,0,0
2024,1,20,0,46,전라남도,3,486.61,487,0,0
2024,1,20,0,47,경상북도,1,279.0,279,0,0
2024,1,20,0,47,경상북도,2,914.79,915,0,0
2024,1,20,0,47,경상북도,3,220.0,220,0,0
2024,1,20,0,48,경상남도,1,374.0,374,0,0
2024,1,20,0,48,경상남도,2,908.0,908,1,0
2024,1,20,0,48,경상남도,3,237.0,237,0,0
2024,1,20,0,50,제주특별자치도,2,461.36,462,0,0
2024,1,20,0,51,강원특별자치도,2,688.23,689,1,0
2024,1,20,0,51,강원특별자치도,3,182.83,183,0,0
2024,1,20,0,52,전북특별자치도,1,650.45,651,0,0
2024,1,20,0,52,전북특별자치도,2,759.91,760,0,0
2024,1,20,0,52,전북특별자치도,3,248.0,248,0,0
2024,1,20,1,11,서울특별시,1,11878.32,11880,2,0
2024,1,20,1,26,부산광역시,1,5331.75,5332,1,0
2024,1,20,1,26,부산광역시,3,305.0,305,0,0
2024,1,20,1,27,대구광역시,1,4232.0,4232,0,0
2024,1,20,1,27,대구광역시,3,388.15,389,0,0
2024,1,20,1,28,인천광역시,1,4721.32,4722,1,0
2024,1,20,1,28,인천광역시,3,118.0,118,0,0
2024,1,20,1,29,광주광역시,1,3031.28,3032,0,0
2024,1,20,1,30,대전광역시,1,2655.78,2656,1,0
2024,1,20,1,31,울산광역시,1,1149.0,1149,0,0
2024,1,20,1,31,울산광역시,3,305.0,305,0,0
2024,1,20,1,36,세종특별자치시,1,340.0,340,0,0
2024,1,20,1,41,경기도,1,8348.66,8350,3,0
2024,1,20,1,41,경기도,2,9914.15,9916,0,0
2024,1,20,1,41,경기도,3,367.0,367,0,0
2024,1,20,1,43,충청북도,1,1439.25,1440,0,0
2024,1,20,1,43,충청북도,2,663.0,663,2,0
2024,1,20,1,43,충청북도,3,620.34,621,0,0
2024,1,20,1,44,충청남도,1,1171.11,1172,0,0
2024,1,20,1,44,충청남도,2,1727.0,1727,0,0
2024,1,20,1,44,충청남도,3,778.6,779,2,0
2024,1,20,1,46,전라남도,2,2134.9,2136,0,0
2024,1,20,1,46,전라남도,3,1783.05,1784,0,0
2024,1,20,1,47,경상북도,1,763.0,763,0,0
2024,1,20,1,47,경상북도,2,3132.6,3136,0,0
2024,1,20,1,47,경상북도,3,822.0,822,1,0
2024,1,20,1,48,경상남도,1,1502.0,1502,5,0
2024,1,20,1,48,경상남도,2,3451.39,3452,0,0
2024,1,20,1,48,경상남도,3,810.64,811,0,0
2024,1,20,1,50,제주특별자치도,2,1232.0,1232,0,0
2024,1,20,1,51,강원특별자치도,2,2150.23,2152,0,0
2024,1,20,1,51,강원특별자치도,3,591.0,591,0,0
2024,1,20,1,52,전북특별자치도,1,1327.0,1327,2,0
2024,1,20,1,52,전북특별자치도,2,1692.0,1692,0,0
2024,1,20,1,52,전북특별자치도,3,674.0,674,0,0
2024,1,20,2,11,서울특별시,1,11098.15,11099,3,0
2024,1,20,2,26,부산광역시,1,4119.0,4119,0,0
2024,1,20,2,26,부산광역시,3,135.0,135,0,0
2024,1,20,2,27,대구광역시,1,2574.25,2576,0,0
2024,1,20,2,27,대구광역시,3,199.19,200,0,0
2024,1,20,2,28,인천광역시,1,3219.06,3221,0,0
2024,1,20,2,28,인천광역시,3,68.0,68,0,0
2024,1,20,2,29,광주광역시,1,2088.15,2090,0,0
2024,1,20,2,30,대전광역시,1,2555.58,2557,0,0
2024,1,20,2,31,울산광역시,1,751.0,751,0,0
2024,1,20,2,31,울산광역시,3,166.0,166,0,0
2024,1,20,2,36,세종특별자치시,1,249.0,249,0,0
2024,1,20,2,41,경기도,1,6374.93,6375,2,0
2024,1,20,2,41,경기도,2,6502.85,6505,0,0
2024,1,20,2,41,경기도,3,173.0,173,0,0
2024,1,20,2,43,충청북도,1,1099.0,1099,0,0
2024,1,20,2,43,충청북도,2,537.0,537,0,0
2024,1,20,2,43,충청북도,3,398.0,398,0,0
2024,1,20,2,44,충청남도,1,1074.0,1074,0,0
2024,1,20,2,44,충청남도,2,1208.0,1208,0,0
2024,1,20,2,44,충청남도,3,501.0,501,0,0
2024,1,20,2,46,전라남도,2,1256.0,1257,0,0
2024,1,20,2,46,전라남도,3,887.0,887,0,0
2024,1,20,2,47,경상북도,1,440.0,440,0,0
2024,1,20,2,47,경상북도,2,2623.9,2624,0,0
2024,1,20,2,47,경상북도,3,380.0,380,0,0
2024,1,20,2,48,경상남도,1,1032.09,1033,0,0
2024,1,20,2,48,경상남도,2,1987.7,1989,1,0
2024,1,20,2,48,경상남도,3,354.79,355,0,0
2024,1,20,2,50,제주특별자치도,2,670.2,671,0,0
2024,1,20,2,51,강원특별자치도,2,1820.0,1820,1,0
2024,1,20,2,51,강원특별자치도,3,364.0,364,0,0
2024,1,20,2,52,전북특별자치도,1,995.0,995,0,0
2024,1,20,2,52,전북특별자치도,2,1011.0,1011,2,0
2024,1,20,2,52,전북특별자치도,3,365.49,366,0,0
2024,1,20,3,11,서울특별시,1,10894.64,10897,2,0
2024,1,20,3,26,부산광역시,1,3624.22,3627,1,0
2024,1,20,3,26,부산광역시,3,184.0,184,0,0
2024,1,20,3,27,대구광역시,1,2576.0,2576,0,0
2024,1,20,3,27,대구광역시,3,273.0,273,0,0
2024,1,20,3,28,인천광역시,1,4080.05,4081,1,0
2024,1,20,3,28,인천광역시,3,81.0,81,0,0
2024,1,20,3,29,광주광역시,1,1897.0,1897,0,0
2024,1,20,3,30,대전광역시,1,1883.94,1885,0,0
2024,1,20,3,31,울산광역시,1,765.0,765,0,0
2024,1,20,3,31,울산광역시,3,244.0,244,0,0
2024,1,20,3,36,세종특별자치시,1,290.0,290,0,0
2024,1,20,3,41,경기도,1,8263.29,8264,0,0
2024,1,20,3,41,경기도,2,9777.9,9781,2,0
2024,1,20,3,41,경기도,3,319.0,319,0,0
2024,1,20,3,43,충청북도,1,998.18,999,0,0
2024,1,20,3,43,충청북도,2,392.41,393,0,0
2024,1,20,3,43,충청북도,3,442.0,442,0,0
2024,1,20,3,44,충청남도,1,917.0,917,2,0
2024,1,20,3,44,충청남도,2,1196.0,1196,0,0
2024,1,20,3,44,충청남도,3,504.03,505,0,0
2024,1,20,3,46,전라남도,2,1167.38,1168,0,0
2024,1,20,3,46,전라남도,3,934.0,934,0,0
2024,1,20,3,47,경상북도,1,427.2,428,0,0
2024,1,20,3,47,경상북도,2,1978.16,1979,0,0
2024,1,20,3,47,경상북도,3,480.0,480,0,0
2024,1,20,3,48,경상남도,1,1058.0,1058,0,0
2024,1,20,3,48,경상남도,2,2208.23,2209,0,0
2024,1,20,3,48,경상남도,3,481.0,481,0,0
2024,1,20,3,50,제주특별자치도,2,870.0,870,0,0
2024,1,20,3,51,강원특별자치도,2,1408.0,1408,0,0
2024,1,20,3,51,강원특별자치도,3,435.0,435,0,0
2024,1,20,3,52,전북특별자치도,1,834.0,834,0,0
2024,1,20,3,52,전북특별자치도,2,999.0,999,0,0
2024,1,20,3,52,전북특별자치도,3,388.0,388,0,0
2024,1,20,4,11,서울특별시,1,19773.36,19775,1,0
2024,1,20,4,26,부산광역시,1,5517.34,5520,0,0
2024,1,20,4,26,부산광역시,3,151.0,151,0,0
2024,1,20,4,27,대구광역시,1,3137.4,3138,0,0
2024,1,20,4,27,대구광역시,3,279.0,279,0,0
2024,1,20,4,28,인천광역시,1,4598.8,4600,0,0
2024,1,20,4,28,인천광역시,3,204.0,204,0,0
2024,1,20,4,29,광주광역시,1,2795.0,2795,0,0
2024,1,20,4,30,대전광역시,1,3732.49,3733,0,0
2024,1,20,4,31,울산광역시,1,810.0,810,0,0
2024,1,20,4,31,울산광역시,3,291.0,291,0,0
2024,1,20,4,36,세종특별자치시,1,518.0,518,0,0
2024,1,20,4,41,경기도,1,11625.11,11628,0,0
2024,1,20,4,41,경기도,2,11499.61,11501,3,0
2024,1,20,4,41,경기도,3,340.0,340,0,0
2024,1,20,4,43,충청북도,1,2081.16,2082,0,0
2024,1,20,4,43,충청북도,2,526.0,526,0,0
2024,1,20,4,43,충청북도,3,664.0,664,0,0
2024,1,20,4,44,충청남도,1,1655.0,1655,0,0
2024,1,20,4,44,충청남도,2,2498.68,2499,1,1
2024,1,20,4,44,충청남도,3,824.86,825,0,0
2024,1,20,4,46,전라남도,2,1806.39,1807,1,0
2024,1,20,4,46,전라남도,3,1343.0,1343,0,0
2024,1,20,4,47,경상북도,1,554.0,554,0,0
2024,1,20,4,47,경상북도,2,4507.94,4508,0,0
2024,1,20,4,47,경상북도,3,591.0,591,0,0
2024,1,20,4,48,경상남도,1,1201.02,1202,0,0
2024,1,20,4,48,경상남도,2,2423.19,2424,0,0
2024,1,20,4,48,경상남도,3,530.94,531,0,0
2024,1,20,4,50,제주특별자치도,2,1363.0,1363,0,0
2024,1,20,4,51,강원특별자치도,2,1980.05,1981,0,0
2024,1,20,4,51,강원특별자치도,3,790.0,790,0,0
2024,1,20,4,52,전북특별자치도,1,1354.0,1354,0,0
2024,1,20,4,52,전북특별자치도,2,1544.0,1544,0,0
2024,1,20,4,52,전북특별자치도,3,551.0,551,0,0
2024,1,20,5,11,서울특별시,1,15473.29,15477,1,0
2024,1,20,5,26,부산광역시,1,3580.89,3581,0,0
2024,1,20,5,26,부산광역시,3,132.0,132,0,0
2024,1,20,5,27,대구광역시,1,2154.53,2155,0,0
2024,1,20,5,27,대구광역시,3,195.0,195,0,0
2024,1,20,5,28,인천광역시,1,3228.24,3229,0,0
2024,1,20,5,28,인천광역시,3,123.0,123,0,0
2024,1,20,5,29,광주광역시,1,1789.09,1791,0,0
2024,1,20,5,30,대전광역시,1,2341.0,2341,0,0
2024,1,20,5,31,울산광역시,1,672.0,672,0,0
2024,1,20,5,31,울산광역시,3,201.0,201,0,0
2024,1,20,5,36,세종특별자치시,1,367.0,367,0,0
2024,1,20,5,41,경기도,1,8755.36,8756,0,0
2024,1,20,5,41,경기도,2,8711.27,8712,0,0
2024,1,20,5,41,경기도,3,214.0,214,0,0
2024,1,20,5,43,충청북도,1,1306.0,1306,0,0
2024,1,20,5,43,충청북도,2,340.28,341,0,0
2024,1,20,5,43,충청북도,3,456.12,457,0,0
2024,1,20,5,44,충청남도,1,1096.0,1096,0,0
2024,1,20,5,44,충청남도,2,1482.0,1482,0,0
2024,1,20,5,44,충청남도,3,504.0,504,0,0
2024,1,20,5,46,전라남도,2,1132.83,1133,0,0
2024,1,20,5,46,전라남도,3,796.0,796,0,0
2024,1,20,5,47,경상북도,1,423.0,423,0,0
2024,1,20,5,47,경상북도,2,2666.39,2667,0,0
2024,1,20,5,47,경상북도,3,286.0,286,0,0
2024,1,20,5,48,경상남도,1,755.0,755,0,0
2024,1,20,5,48,경상남도,2,1584.0,1584,0,0
2024,1,20,5,48,경상남도,3,313.0,313,0,0
2024,1,20,5,50,제주특별자치도,2,910.0,910,0,0
2024,1,20,5,51,강원특별자치도,2,1215.0,1215,0,0
2024,1,20,5,51,강원특별자치도,3,469.0,469,0,0
2024,1,20,5,52,전북특별자치도,1,773.0,773,0,0
2024,1,20,5,52,전북특별자치도,2,860.0,860,0,0
2024,1,20,5,52,전북특별자치도,3,328.0,328,0,0
2024,1,20,11,11,서울특별시,1,44152.78,44162,7,0
2024,1,20,11,26,부산광역시,1,15208.48,15212,4,0
2024,1,20,11,26,부산광역시,3,755.0,755,0,0
2024,1,20,11,27,대구광역시,1,12201.93,12204,1,0
2024,1,20,11,27,대구광역시,3,1282.1,1283,0,0
2024,1,20,11,28,인천광역시,1,13217.47,13219,0,0
2024,1,20,11,28,인천광역시,3,280.0,280,1,0
2024,1,20,11,29,광주광역시,1,8718.0,8718,0,0
2024,1,20,11,30,대전광역시,1,8303.06,8305,1,0
2024,1,20,11,31,울산광역시,1,2873.78,2875,1,0
2024,1,20,11,31,울산광역시,3,926.0,926,0,0
2024,1,20,11,36,세종특별자치시,1,1311.0,1311,0,0
2024,1,20,11,41,경기도,1,31137.2,31142,6,0
2024,1,20,11,41,경기도,2,33931.26,33935,3,0
2024,1,20,11,41,경기도,3,923.0,923,0,0
2024,1,20,11,43,충청북도,1,4102.79,4105,0,0
2024,1,20,11,43,충청북도,2,1620.16,1621,1,0
2024,1,20,11,43,충청북도,3,1508.8,1510,0,0
2024,1,20,11,44,충청남도,1,3295.0,3295,0,0
2024,1,20,11,44,충청남도,2,3974.72,3975,0,0
2024,1,20,11,44,충청남도,3,1592.3,1593,0,0
2024,1,20,11,46,전라남도,2,4917.72,4918,0,0
2024,1,20,11,46,전라남도,3,3362.45,3363,0,0
2024,1,20,11,47,경상북도,1,1641.0,1641,0,0
2024,1,20,11,47,경상북도,2,8326.77,8329,2,0
2024,1,20,11,47,경상북도,3,1712.49,1713,0,0
2024,1,20,11,48,경상남도,1,4201.98,4202,4,0
2024,1,20,11,48,경상남도,2,8780.66,8782,1,0
2024,1,20,11,48,경상남도,3,1644.0,1644,0,0
2024,1,20,11,50,제주특별자치도,2,4241.56,4242,0,0
2024,1,20,11,51,강원특별자치도,2,5903.32,5904,0,0
2024,1,20,11,51,강원특별자치도,3,1608.63,1609,0,0
2024,1,20,11,52,전북특별자치도,1,4220.28,4222,1,0
2024,1,20,11,52,전북특별자치도,2,4327.48,4329,1,0
2024,1,20,11,52,전북특별자치도,3,1450.0,1450,0,0
2024,1,20,12,11,서울특별시,1,30678.19,30680,3,0
2024,1,20,12,26,부산광역시,1,11111.1,11112,1,0
2024,1,20,12,26,부산광역시,3,577.0,577,0,0
2024,1,20,12,27,대구광역시,1,8284.37,8287,1,0
2024,1,20,12,27,대구광역시,3,1032.0,1032,0,0
2024,1,20,12,28,인천광역시,1,12410.56,12412,0,0
2024,1,20,12,28,인천광역시,3,252.0,252,0,0
2024,1,20,12,29,광주광역시,1,6255.18,6258,3,0
2024,1,20,12,30,대전광역시,1,5830.17,5831,0,0
2024,1,20,12,31,울산광역시,1,2567.0,2567,0,0
2024,1,20,12,31,울산광역시,3,880.0,880,0,0
2024,1,20,12,36,세종특별자치시,1,1031.0,1031,0,0
2024,1,20,12,41,경기도,1,25114.37,25119,1,0
2024,1,20,12,41,경기도,2,33962.06,33966,7,0
2024,1,20,12,41,경기도,3,663.8,664,0,0
2024,1,20,12,43,충청북도,1,3604.0,3604,0,0
2024,1,20,12,43,충청북도,2,1470.0,1470,0,0
2024,1,20,12,43,충청북도,3,2083.0,2083,0,0
2024,1,20,12,44,충청남도,1,3183.0,3183,0,0
2024,1,20,12,44,충청남도,2,3834.98,3835,0,0
2024,1,20,12,44,충청남도,3,1461.09,1462,0,0
2024,1,20,12,46,전라남도,2,3899.0,3899,0,0
2024,1,20,12,46,전라남도,3,2547.41,2548,1,0
2024,1,20,12,47,경상북도,1,1287.36,1288,0,0
2024,1,20,12,47,경상북도,2,6354.7,6355,0,0
2024,1,20,12,47,경상북도,3,1510.42,1511,0,0
2024,1,20,12,48,경상남도,1,3733.99,3734,0,0
2024,1,20,12,48,경상남도,2,7792.41,7795,0,0
2024,1,20,12,48,경상남도,3,1355.08,1356,0,0
2024,1,20,12,50,제주특별자치도,2,3012.47,3013,0,0
2024,1,20,12,51,강원특별자치도,2,4495.0,4495,0,0
2024,1,20,12,51,강원특별자치도,3,1286.0,1286,0,0
2024,1,20,12,52,전북특별자치도,1,2521.6,2523,0,0
2024,1,20,12,52,전북특별자치도,2,3179.0,3179,0,0
2024,1,20,12,52,전북특별자치도,3,1004.0,1004,0,0
2024,1,20,13,11,서울특별시,1,26725.88,26731,0,0
2024,1,20,13,26,부산광역시,1,10179.98,10181,1,0
2024,1,20,13,26,부산광역시,3,619.0,619,0,0
2024,1,20,13,27,대구광역시,1,7092.19,7093,1,0
2024,1,20,13,27,대구광역시,3,1034.6,1035,0,0
2024,1,20,13,28,인천광역시,1,11420.88,11423,0,0
2024,1,20,13,28,인천광역시,3,186.0,186,0,0
2024,1,20,13,29,광주광역시,1,5649.77,5651,0,0
2024,1,20,13,30,대전광역시,1,5431.74,5432,0,0
2024,1,20,13,31,울산광역시,1,3196.13,3198,0,0
2024,1,20,13,31,울산광역시,3,1007.0,1007,0,0
2024,1,20,13,36,세종특별자치시,1,1091.0,1091,0,0
2024,1,20,13,41,경기도,1,22369.32,22376,2,1
2024,1,20,13,41,경기도,2,29494.14,29496,6,0
2024,1,20,13,41,경기도,3,610.0,610,0,0
2024,1,20,13,43,충청북도,1,3697.13,3698,1,0
2024,1,20,13,43,충청북도,2,1388.0,1388,0,0
2024,1,20,13,43,충청북도,3,2025.52,2027,1,0
2024,1,20,13,44,충청남도,1,3193.29,3194,0,0
2024,1,20,13,44,충청남도,2,4053.24,4054,0,0
2024,1,20,13,44,충청남도,3,1369.79,1370,0,0
2024,1,20,13,46,전라남도,2,3699.0,3699,1,0
2024,1,20,13,46,전라남도,3,2175.0,2175,0,0
2024,1,20,13,47,경상북도,1,1562.88,1563,0,0
2024,1,20,13,47,경상북도,2,5897.79,5899,1,0
2024,1,20,13,47,경상북도,3,1272.2,1273,0,0
2024,1,20,13,48,경상남도,1,3680.68,3682,0,0
2024,1,20,13,48,경상남도,2,7767.06,7768,7,0
2024,1,20,13,48,경상남도,3,1393.11,1394,0,0
2024,1,20,13,50,제주특별자치도,2,2437.49,2439,0,0
2024,1,20,13,51,강원특별자치도,2,3904.25,3906,0,0
2024,1,20,13,51,강원특별자치도,3,1049.21,1050,0,0
2024,1,20,13,52,전북특별자치도,1,2178.0,2178,0,0
2024,1,20,13,52,전북특별자치도,2,2806.66,2807,0,0
2024,1,20,13,52,전북특별자치도,3,775.0,775,0,0
2024,1,20,14,11,서울특별시,1,29431.83,29436,1,0
2024,1,20,14,26,부산광역시,1,10429.38,10431,3,0
2024,1,20,14,26,부산광역시,3,519.0,519,0,0
2024,1,20,14,27,대구광역시,1,7756.6,7758,0,0
2024,1,20,14,27,대구광역시,3,1037.0,1037,0,0
2024,1,20,14,28,인천광역시,1,10041.38,10043,2,0
2024,1,20,14,28,인천광역시,3,201.0,201,0,0
2024,1,20,14,29,광주광역시,1,5948.0,5948,0,0
2024,1,20,14,30,대전광역시,1,6210.1,6211,0,0
2024,1,20,14,31,울산광역시,1,4000.53,4001,0,0
2024,1,20,14,31,울산광역시,3,1130.89,1131,0,0
2024,1,20,14,36,세종특별자치시,1,1803.29,1804,0,0
2024,1,20,14,41,경기도,1,23046.04,23050,6,0
2024,1,20,14,41,경기도,2,25906.75,25911,0,0
2024,1,20,14,41,경기도,3,475.39,477,0,0
2024,1,20,14,43,충청북도,1,3955.98,3957,0,0
2024,1,20,14,43,충청북도,2,1367.64,1368,0,0
2024,1,20,14,43,충청북도,3,1530.48,1531,0,0
2024,1,20,14,44,충청남도,1,3242.55,3244,0,0
2024,1,20,14,44,충청남도,2,4253.0,4253,1,0
2024,1,20,14,44,충청남도,3,1310.2,1311,0,0
2024,1,20,14,46,전라남도,2,4293.66,4295,0,0
2024,1,20,14,46,전라남도,3,1993.71,1995,0,0
2024,1,20,14,47,경상북도,1,1990.05,1991,2,0
2024,1,20,14,47,경상북도,2,6488.34,6489,0,0
2024,1,20,14,47,경상북도,3,1181.0,1181,0,0
2024,1,20,14,48,경상남도,1,4272.0,4272,0,0
2024,1,20,14,48,경상남도,2,7256.44,7258,0,0
2024,1,20,14,48,경상남도,3,1107.51,1108,0,0
2024,1,20,14,50,제주특별자치도,2,1968.0,1968,0,0
2024,1,20,14,51,강원특별자치도,2,4177.93,4179,4,0
2024,1,20,14,51,강원특별자치도,3,830.0,830,0,0
2024,1,20,14,52,전북특별자치도,1,3189.0,3189,0,0
2024,1,20,14,52,전북특별자치도,2,2863.0,2863,0,0
2024,1,20,14,52,전북특별자치도,3,826.95,827,0,0
2024,1,20,15,11,서울특별시,1,51052.74,51064,5,0
2024,1,20,15,26,부산광역시,1,10379.55,10382,0,0
2024,1,20,15,26,부산광역시,3,464.87,465,0,0
2024,1,20,15,27,대구광역시,1,7588.34,7589,0,0
2024,1,20,15,27,대구광역시,3,564.0,564,0,0
2024,1,20,15,28,인천광역시,1,9220.73,9221,1,0
2024,1,20,15,28,인천광역시,3,79.0,79,0,0
2024,1,20,15,29,광주광역시,1,6165.57,6166,0,0
2024,1,20,15,30,대전광역시,1,6993.45,6994,1,0
2024,1,20,15,31,울산광역시,1,6366.44,6367,0,0
2024,1,20,15,31,울산광역시,3,1344.0,1344,0,0
2024,1,20,15,36,세종특별자치시,1,2195.19,2196,0,0
2024,1,20,15,41,경기도,1,33834.97,33842,3,0
2024,1,20,15,41,경기도,2,25732.24,25735,2,0
2024,1,20,15,41,경기도,3,357.0,357,0,0
2024,1,20,15,43,충청북도,1,3842.0,3842,1,0
2024,1,20,15,43,충청북도,2,906.0,906,0,0
2024,1,20,15,43,충청북도,3,634.0,634,0,0
2024,1,20,15,44,충청남도,1,3162.32,3163,0,0
2024,1,20,15,44,충청남도,2,4292.99,4294,0,0
2024,1,20,15,44,충청남도,3,788.0,788,0,0
2024,1,20,15,46,전라남도,2,4848.29,4849,0,0
2024,1,20,15,46,전라남도,3,1263.0,1263,0,0
2024,1,20,15,47,경상북도,1,2234.41,2235,0,0
2024,1,20,15,47,경상북도,2,5189.62,5190,1,0
2024,1,20,15,47,경상북도,3,688.0,688,0,0
2024,1,20,15,48,경상남도,1,4083.97,4085,3,0
2024,1,20,15,48,경상남도,2,5894.0,5894,0,0
2024,1,20,15,48,경상남도,3,575.0,575,0,0
2024,1,20,15,50,제주특별자치도,2,1533.0,1533,0,0
2024,1,20,15,51,강원특별자치도,2,3606.0,3606,0,0
2024,1,20,15,51,강원특별자치도,3,472.0,472,0,0
2024,1,20,15,52,전북특별자치도,1,2985.0,2985,0,0
2024,1,20,15,52,전북특별자치도,2,2064.0,2064,0,0
2024,1,20,15,52,전북특별자치도,3,516.0,516,0,0
2024,1,20,99,11,서울특별시,1,8789.58,8790,0,0
2024,1,20,99,26,부산광역시,1,3408.49,3410,0,0
2024,1,20,99,26,부산광역시,3,205.0,205,0,0
2024,1,20,99,27,대구광역시,1,2743.27,2744,0,0
2024,1,20,99,27,대구광역시,3,250.0,250,0,0
2024,1,20,99,28,인천광역시,1,3480.0,3480,0,0
2024,1,20,99,28,인천광역시,3,530.0,530,0,0
2024,1,20,99,29,광주광역시,1,1939.17,1940,0,0
2024,1,20,99,30,대전광역시,1,2045.59,2046,0,0
2024,1,20,99,31,울산광역시,1,849.0,849,0,0
2024,1,20,99,31,울산광역시,3,244.0,244,0,0
2024,1,20,99,36,세종특별자치시,1,598.88,599,0,0
2024,1,20,99,41,경기도,1,7030.66,7033,0,0
2024,1,20,99,41,경기도,2,11510.44,11511,0,0
2024,1,20,99,41,경기도,3,801.0,801,0,0
2024,1,20,99,43,충청북도,1,1223.0,1223,0,0
2024,1,20,99,43,충청북도,2,671.0,671,0,0
2024,1,20,99,43,충청북도,3,638.33,639,0,0
2024,1,20,99,44,충청남도,1,799.36,800,0,0
2024,1,20,99,44,충청남도,2,1958.79,1960,0,0
2024,1,20,99,44,충청남도,3,467.0,467,0,0
2024,1,20,99,46,전라남도,2,1388.55,1389,0,0
2024,1,20,99,46,전라남도,3,1128.53,1129,0,0
2024,1,20,99,47,경상북도,1,1138.71,1139,0,0
2024,1,20,99,47,경상북도,2,2197.0,2197,0,0
2024,1,20,99,47,경상북도,3,664.0,664,0,0
2024,1,20,99,48,경상남도,1,2477.0,2477,0,0
2024,1,20,99,48,경상남도,2,2594.37,2595,0,0
2024,1,20,99,48,경상남도,3,577.03,578,0,0
2024,1,20,99,50,제주특별자치도,2,797.0,797,0,0
2024,1,20,99,51,강원특별자치도,2,2583.19,2584,0,0
2024,1,20,99,51,강원특별자치도,3,2353.0,2353,0,0
2024,1,20,99,52,전북특별자치도,1,720.0,720,0,0
2024,1,20,99,52,전북특별자치도,2,1062.0,1062,0,0
2024,1,20,99,52,전북특별자치도,3,376.0,376,0,0
2024,1,25,0,11,서울특별시,1,3494.03,3498,1,1
2024,1,25,0,26,부산광역시,1,1448.85,1452,0,0
2024,1,25,0,26,부산광역시,3,63.0,63,0,0
2024,1,25,0,27,대구광역시,1,1132.63,1136,1,0
2024,1,25,0,27,대구광역시,3,85.0,85,0,0
2024,1,25,0,28,인천광역시,1,1112.07,1114,3,0
2024,1,25,0,28,인천광역시,3,24.74,25,0,0
2024,1,25,0,29,광주광역시,1,1000.78,1002,5,0
2024,1,25,0,30,대전광역시,1,685.0,685,0,0
2024,1,25,0,31,울산광역시,1,140.21,141,0,0
2024,1,25,0,31,울산광역시,3,44.0,44,0,0
2024,1,25,0,36,세종특별자치시,1,67.0,67,0,0
2024,1,25,0,41,경기도,1,1200.65,1202,0,0
2024,1,25,0,41,경기도,2,1376.57,1378,1,0
2024,1,25,0,41,경기도,3,45.0,45,0,0
2024,1,25,0,43,충청북도,1,207.0,207,0,0
2024,1,25,0,43,충청북도,2,136.37,138,0,0
2024,1,25,0,43,충청북도,3,124.0,124,0,0
2024,1,25,0,44,충청남도,1,134.16,135,0,0
2024,1,25,0,44,충청남도,2,236.0,236,0,0
2024,1,25,0,44,충청남도,3,92.0,92,0,0
2024,1,25,0,46,전라남도,2,311.0,311,0,0
2024,1,25,0,46,전라남도,3,262.92,263,12,0
2024,1,25,0,47,경상북도,1,146.0,146,0,0
2024,1,25,0,47,경상북도,2,503.0,503,7,0
2024,1,25,0,47,경상북도,3,141.1,142,0,0
2024,1,25,0,48,경상남도,1,217.0,218,0,0
2024,1,25,0,48,경상남도,2,481.42,482,3,0
2024,1,25,0,48,경상남도,3,116.34,117,0,0
2024,1,25,0,50,제주특별자치도,2,230.0,230,0,0
2024,1,25,0,51,강원특별자치도,2,392.0,392,1,0
2024,1,25,0,51,강원특별자치도,3,101.0,101,0,0
2024,1,25,0,52,전북특별자치도,1,349.28,350,0,0
2024,1,25,0,52,전북특별자치도,2,378.13,379,2,0
2024,1,25,0,52,전북특별자치도,3,122.0,122,0,0
2024,1,25,1,11,서울특별시,1,14590.97,14596,6,0
2024,1,25,1,26,부산광역시,1,5582.32,5586,4,0
2024,1,25,1,26,부산광역시,3,263.0,263,0,0
2024,1,25,1,27,대구광역시,1,4230.21,4231,1,0
2024,1,25,1,27,대구광역시,3,388.94,389,0,0
2024,1,25,1,28,인천광역시,1,5058.71,5060,0,0
2024,1,25,1,28,인천광역시,3,97.0,97,0,0
2024,1,25,1,29,광주광역시,1,3041.6,3045,7,0
2024,1,25,1,30,대전광역시,1,2760.76,2764,0,0
